Epoch,Train_Loss,Val_Cheap_Loss,Val_Cheap_Cos_Similarity,Val_TACOs_Reconstruct_MSE
1,1.763516,1.480841,0.513253,N/A
2,1.400193,1.258159,0.589249,N/A
3,1.304066,1.212572,0.598361,N/A
4,1.243604,1.164652,0.610936,N/A
5,1.232231,1.158060,0.612102,N/A
6,1.196578,1.123399,0.624166,N/A
7,1.252204,1.151061,0.615942,N/A
