Epoch,Train_L1,Val_Cheap_L1,Val_TACOs_Reconstruct_L1
1,0.050438,0.030018,N/A
2,0.027140,0.026333,N/A
3,0.022648,0.020113,N/A
4,0.018438,0.017019,N/A
5,0.016066,0.015106,0.020554
6,0.014658,0.014267,N/A
7,0.013683,0.013391,N/A
8,0.012991,0.012793,N/A
9,0.012482,0.012266,N/A
10,0.012022,0.011803,0.019366
